Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
AppDeContactos,ec.edu.espol.appdecontactos.clases,Persona,getCorreoProvisional,3,1,0,59,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,Persona,setCorreoProvisional,3,1,1,63,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,Persona,toString,3,1,0,67,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,SessionManager,SessionManager,2,1,0,12,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,SessionManager,isFromAsociados,3,1,0,15,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,SessionManager,getContactoRelacionado,3,1,0,19,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,SessionManager,setContactoRelacionado,3,1,1,23,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,SessionManager,setFromAsociados,3,1,1,27,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,SessionManager,getContactosFiltrados,3,1,0,31,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,SessionManager,setContactosFiltrados,3,1,1,35,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,SessionManager,getInstance,6,2,0,39,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,SessionManager,getContactosActuales,3,1,0,47,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,SessionManager,setContactosActuales,3,1,1,51,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,SessionManager,cerrarApp,3,1,0,55,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,SessionManager,getContacto,3,1,0,59,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,SessionManager,setContacto,3,1,1,63,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,ToggleButtonContacto,ToggleButtonContacto,11,2,1,16,0,,
